<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.04.24	12:00:00	1273.878	1278.443	1270.182	1277.247	11610	0	226
2019.04.24	16:00:00	1277.241	1277.528	1274.899	1275.803	8913	0	225
2019.04.24	20:00:00	1275.799	1275.910	1273.820	1274.664	3368	0	227
2019.04.25	00:00:00	1274.667	1276.751	1273.354	1276.299	7238	0	225
2019.04.25	04:00:00	1276.304	1278.440	1274.783	1277.818	7948	0	224
2019.04.25	08:00:00	1277.823	1278.031	1275.765	1275.997	8547	0	224
2019.04.25	12:00:00	1275.997	1282.534	1275.189	1278.000	12390	0	221
2019.04.25	16:00:00	1278.005	1278.596	1276.285	1277.266	7809	0	219
2019.04.25	20:00:00	1277.262	1278.751	1276.892	1278.608	3021	0	221
2019.04.26	00:00:00	1278.573	1281.009	1277.491	1279.631	8144	0	220
2019.04.26	04:00:00	1279.632	1283.101	1279.491	1281.919	7504	0	217
2019.04.26	08:00:00	1281.919	1282.607	1279.921	1281.147	8381	0	218
2019.04.26	12:00:00	1281.148	1288.038	1274.502	1287.503	14349	0	217
2019.04.26	16:00:00	1287.490	1288.629	1285.402	1285.420	8155	0	214
2019.04.26	20:00:00	1285.425	1286.201	1285.425	1285.879	1187	0	216
2019.04.28	20:00:00	1285.979	1286.616	1285.712	1285.822	1862	0	218
2019.04.29	00:00:00	1285.823	1286.580	1284.951	1285.881	5801	0	216
2019.04.29	04:00:00	1285.878	1285.908	1281.235	1281.378	6768	0	215
2019.04.29	08:00:00	1281.334	1283.112	1279.858	1281.271	8636	0	213
2019.04.29	12:00:00	1281.269	1284.304	1278.063	1278.437	11131	0	214
2019.04.29	16:00:00	1278.433	1280.545	1278.152	1279.877	7558	0	233
2019.04.29	20:00:00	1279.871	1280.630	1279.416	1280.369	2732	0	235
2019.04.30	00:00:00	1280.367	1283.104	1280.365	1282.752	6304	0	234
2019.04.30	04:00:00	1282.752	1284.128	1281.742	1283.602	7392	0	233
2019.04.30	08:00:00	1283.602	1286.142	1283.259	1285.818	8448	0	232
2019.04.30	12:00:00	1285.818	1285.818	1279.854	1283.443	13007	0	229
2019.04.30	16:00:00	1283.436	1284.274	1282.681	1283.681	8584	0	227
2019.04.30	20:00:00	1283.708	1283.864	1282.375	1283.142	2972	0	231
2019.05.01	00:00:00	1283.119	1283.576	1279.264	1280.456	5151	0	237
2019.05.01	04:00:00	1280.440	1281.106	1277.759	1280.718	5839	0	237
2019.05.01	08:00:00	1280.720	1282.732	1280.671	1282.591	6748	0	234
2019.05.01	12:00:00	1282.609	1285.189	1279.712	1282.036	12297	0	234
2019.05.01	16:00:00	1282.030	1287.164	1273.002	1275.473	14817	0	229
2019.05.01	20:00:00	1275.481	1277.958	1275.461	1277.049	3915	0	232
2019.05.02	00:00:00	1277.050	1277.372	1272.588	1274.550	6855	0	229
2019.05.02	04:00:00	1274.546	1274.663	1271.073	1271.512	7743	0	227
2019.05.02	08:00:00	1271.514	1272.541	1270.241	1271.806	8414	0	226
2019.05.02	12:00:00	1271.802	1272.947	1266.240	1271.503	13406	0	224
2019.05.02	16:00:00	1271.487	1272.095	1270.162	1270.604	8969	0	222
2019.05.02	20:00:00	1270.602	1271.140	1270.308	1270.734	2406	0	223
2019.05.03	00:00:00	1270.733	1272.367	1270.474	1272.316	5060	0	223
2019.05.03	04:00:00	1272.318	1272.728	1269.206	1270.418	6559	0	225
2019.05.03	08:00:00	1270.399	1271.068	1269.349	1270.909	6999	0	222
2019.05.03	12:00:00	1270.925	1282.498	1268.470	1279.418	14744	0	221
2019.05.03	16:00:00	1279.429	1281.130	1278.068	1278.152	9073	0	217
2019.05.03	20:00:00	1278.162	1279.091	1277.964	1278.982	1011	0	222
2019.05.05	20:00:00	1282.584	1285.752	1281.669	1284.203	5129	0	226
2019.05.06	00:00:00	1284.199	1285.111	1281.626	1283.477	9775	0	233
2019.05.06	04:00:00	1283.477	1283.853	1280.893	1282.112	7760	0	232
2019.05.06	08:00:00	1282.113	1283.188	1280.342	1280.731	8166	0	232
2019.05.06	12:00:00	1280.716	1281.215	1276.985	1280.494	12130	0	232
2019.05.06	16:00:00	1280.493	1282.918	1279.957	1280.051	9046	0	230
2019.05.06	20:00:00	1280.025	1282.972	1279.969	1282.850	3205	0	232
2019.05.07	00:00:00	1282.852	1283.200	1281.434	1283.042	6946	0	231
2019.05.07	04:00:00	1283.040	1283.614	1280.727	1282.067	8575	0	232
2019.05.07	08:00:00	1282.072	1282.346	1279.923	1280.164	8494	0	230
2019.05.07	12:00:00	1280.153	1284.611	1278.185	1283.909	12456	0	232
2019.05.07	16:00:00	1283.910	1286.016	1283.526	1284.281	10558	0	231
2019.05.07	20:00:00	1284.244	1284.898	1283.765	1284.785	2660	0	233
2019.05.08	00:00:00	1284.785	1287.148	1284.590	1286.630	7395	0	232
2019.05.08	04:00:00	1286.634	1287.896	1285.321	1286.251	7538	0	233
2019.05.08	08:00:00	1286.251	1290.509	1286.034	1288.557	9444	0	232
2019.05.08	12:00:00	1288.558	1291.395	1280.464	1281.068	13498	0	231
2019.05.08	16:00:00	1281.063	1281.421	1279.357	1280.827	9243	0	231
2019.05.08	20:00:00	1280.813	1281.729	1280.269	1281.319	3380	0	233
2019.05.09	00:00:00	1281.318	1282.717	1279.337	1281.206	8203	0	232
2019.05.09	04:00:00	1281.199	1284.906	1280.922	1284.806	8748	0	230
2019.05.09	08:00:00	1284.794	1285.527	1282.106	1282.396	8915	0	231
2019.05.09	12:00:00	1282.406	1288.114	1280.300	1285.295	13230	0	233
2019.05.09	16:00:00	1285.299	1286.175	1283.187	1283.818	10879	0	231
2019.05.09	20:00:00	1283.813	1284.669	1283.335	1283.708	3790	0	232
2019.05.10	00:00:00	1283.712	1285.348	1283.144	1284.997	10034	0	232
2019.05.10	04:00:00	1284.997	1286.880	1283.171	1284.764	9518	0	233
2019.05.10	08:00:00	1284.781	1286.269	1284.274	1285.622	8549	0	232
2019.05.10	12:00:00	1285.624	1289.351	1284.299	1288.536	12792	0	233
2019.05.10	16:00:00	1288.539	1288.758	1284.999	1285.956	10094	0	232
2019.05.10	20:00:00	1285.957	1286.056	1285.564	1285.684	1017	0	235
2019.05.12	20:00:00	1287.211	1288.026	1286.841	1287.176	2574	0	234
2019.05.13	00:00:00	1287.182	1288.478	1283.469	1283.639	7181	0	232
2019.05.13	04:00:00	1283.641	1285.003	1281.943	1283.768	6904	0	232
2019.05.13	08:00:00	1283.770	1284.286	1282.682	1284.201	7572	0	232
2019.05.13	12:00:00	1284.175	1299.602	1283.008	1297.845	14162	0	233
2019.05.13	16:00:00	1297.832	1301.193	1297.767	1299.344	10875	0	233
2019.05.13	20:00:00	1299.343	1301.690	1299.330	1301.690	3305	0	235
2019.05.14	00:00:00	1301.694	1303.240	1298.108	1299.239	8611	0	235
2019.05.14	04:00:00	1299.243	1299.909	1296.846	1298.352	7492	0	234
2019.05.14	08:00:00	1298.353	1298.908	1295.893	1298.900	8048	0	233
2019.05.14	12:00:00	1298.918	1299.482	1293.705	1294.341	11844	0	233
2019.05.14	16:00:00	1294.353	1297.066	1294.166	1296.870	7837	0	232
2019.05.14	20:00:00	1296.905	1297.355	1296.581	1297.074	2794	0	234
2019.05.15	00:00:00	1297.042	1298.092	1295.264	1295.666	7104	0	234
2019.05.15	04:00:00	1295.667	1296.835	1293.005	1296.583	7893	0	234
2019.05.15	08:00:00	1296.579	1299.113	1296.215	1298.894	9305	0	233
2019.05.15	12:00:00	1298.927	1300.817	1294.699	1296.163	13641	0	234
2019.05.15	16:00:00	1296.163	1298.014	1295.617	1296.265	7701	0	233
2019.05.15	20:00:00	1296.271	1297.086	1295.997	1296.476	2786	0	235
2019.05.16	00:00:00	1296.477	1297.260	1295.109	1296.092	6682	0	235
2019.05.16	04:00:00	1296.091	1298.663	1295.799	1298.548	6576	0	234
2019.05.16	08:00:00	1298.547	1298.549	1293.670	1293.773	8984	0	233
2019.05.16	12:00:00	1293.749	1294.870	1284.072	1284.699	12440	0	234
2019.05.16	16:00:00	1284.703	1287.051	1284.660	1286.963	9162	0	233
2019.05.16	20:00:00	1286.947	1286.947	1285.770	1285.838	2763	0	234
2019.05.17	00:00:00	1285.808	1286.603	1284.793	1286.244	7007	0	233
2019.05.17	04:00:00	1286.237	1288.879	1285.542	1285.942	7640	0	231
2019.05.17	08:00:00	1285.941	1287.157	1284.406	1285.784	7959	0	231
2019.05.17	12:00:00	1285.785	1286.573	1275.265	1276.903	12564	0	231
2019.05.17	16:00:00	1276.921	1278.261	1274.870	1277.983	9298	0	230
2019.05.17	20:00:00	1277.942	1278.028	1277.409	1277.647	1056	0	233
2019.05.19	20:00:00	1278.353	1278.841	1276.969	1277.713	2226	0	231
2019.05.20	00:00:00	1277.709	1278.663	1275.959	1276.829	7530	0	231
2019.05.20	04:00:00	1276.830	1277.094	1274.647	1276.206	6685	0	231
2019.05.20	08:00:00	1276.206	1276.949	1273.647	1276.162	8404	0	230
2019.05.20	12:00:00	1276.174	1278.891	1275.244	1276.904	11664	0	231
2019.05.20	16:00:00	1276.912	1278.396	1275.587	1277.868	7853	0	231
2019.05.20	20:00:00	1277.860	1278.026	1277.393	1277.401	2431	0	231
2019.05.21	00:00:00	1277.401	1277.410	1275.328	1275.581	6525	0	231
2019.05.21	04:00:00	1275.584	1276.553	1274.202	1275.754	6641	0	231
2019.05.21	08:00:00	1275.751	1276.288	1271.749	1272.091	7926	0	229
2019.05.21	12:00:00	1272.085	1274.784	1269.472	1273.556	11743	0	230
2019.05.21	16:00:00	1273.550	1274.762	1272.548	1274.658	7266	0	229
2019.05.21	20:00:00	1274.658	1274.934	1274.126	1274.591	2627	0	229
2019.05.22	00:00:00	1274.590	1275.208	1273.182	1273.964	5810	0	231
2019.05.22	04:00:00	1273.963	1274.310	1272.455	1273.164	6525	0	229
2019.05.22	08:00:00	1273.144	1276.451	1272.718	1275.894	7343	0	231
2019.05.22	12:00:00	1275.856	1277.217	1273.123	1275.742	10938	0	231
2019.05.22	16:00:00	1275.773	1276.492	1273.385	1273.757	7995	0	229
2019.05.22	20:00:00	1273.779	1274.484	1273.288	1274.226	2797	0	230
2019.05.23	00:00:00	1274.218	1274.582	1272.774	1273.005	6125	0	230
2019.05.23	04:00:00	1273.005	1275.289	1272.812	1274.507	6726	0	230
2019.05.23	08:00:00	1274.508	1277.810	1274.103	1277.225	8642	0	231
2019.05.23	12:00:00	1277.218	1287.194	1276.847	1286.235	13538	0	232
2019.05.23	16:00:00	1286.193	1286.727	1283.324	1283.613	10161	0	232
2019.05.23	20:00:00	1283.628	1284.325	1283.143	1284.127	3260	0	233
2019.05.24	00:00:00	1284.094	1284.479	1282.462	1283.873	7006	0	232
2019.05.24	04:00:00	1283.862	1285.154	1282.726	1283.198	7467	0	232
2019.05.24	08:00:00	1283.197	1283.263	1280.871	1282.157	8187	0	231
2019.05.24	12:00:00	1282.123	1284.552	1280.742	1283.766	11717	0	231
2019.05.24	16:00:00	1283.804	1284.991	1283.617	1284.754	7609	0	230
2019.05.24	20:00:00	1284.718	1284.946	1284.534	1284.805	832	0	234
2019.05.26	20:00:00	1285.418	1285.576	1284.100	1284.679	2000	0	234
2019.05.27	00:00:00	1284.675	1287.325	1283.743	1286.925	6645	0	231
2019.05.27	04:00:00	1286.926	1287.241	1285.229	1285.494	5928	0	231
2019.05.27	08:00:00	1285.499	1286.882	1285.499	1285.578	5625	0	231
2019.05.27	12:00:00	1285.577	1286.359	1284.891	1284.944	6267	0	231
2019.05.27	16:00:00	1284.938	1285.337	1284.851	1285.205	1067	0	232
2019.05.27	20:00:00	1285.431	1285.969	1285.052	1285.687	1966	0	233
2019.05.28	00:00:00	1285.694	1286.519	1282.653	1283.048	6820	0	231
2019.05.28	04:00:00	1283.050	1284.227	1282.312	1283.361	7171	0	231
2019.05.28	08:00:00	1283.360	1285.093	1282.528	1282.627	8705	0	231
2019.05.28	12:00:00	1282.588	1282.819	1276.128	1279.430	12640	0	232
2019.05.28	16:00:00	1279.451	1279.599	1277.576	1279.599	8933	0	230
2019.05.28	20:00:00	1279.603	1280.259	1279.236	1279.875	3055	0	231
2019.05.29	00:00:00	1279.875	1281.895	1279.065	1279.544	7482	0	233
2019.05.29	04:00:00	1279.545	1285.178	1279.545	1284.897	8355	0	230
2019.05.29	08:00:00	1284.893	1285.368	1282.413	1283.938	9020	0	230
2019.05.29	12:00:00	1283.954	1285.447	1279.692	1283.172	12627	0	232
2019.05.29	16:00:00	1283.168	1283.536	1279.230	1280.309	10469	0	232
2019.05.29	20:00:00	1280.361	1280.399	1279.498	1279.836	3210	0	234
2019.05.30	00:00:00	1279.841	1280.257	1277.210	1277.892	7336	0	231
2019.05.30	04:00:00	1277.893	1278.362	1274.984	1276.293	7315	0	231
2019.05.30	08:00:00	1276.293	1277.769	1275.800	1277.718	7618	0	230
2019.05.30	12:00:00	1277.747	1289.136	1277.571	1287.296	12571	0	233
2019.05.30	16:00:00	1287.259	1288.796	1285.773	1288.796	9463	0	233
2019.05.30	20:00:00	1288.780	1290.554	1287.972	1290.435	3547	0	235
2019.05.31	00:00:00	1290.427	1293.004	1290.347	1291.504	8366	0	233
2019.05.31	04:00:00	1291.504	1295.655	1291.195	1295.080	8979	0	234
2019.05.31	08:00:00	1295.079	1299.197	1293.897	1297.520	10177	0	233
2019.05.31	12:00:00	1297.504	1304.346	1295.429	1301.707	13467	0	235
2019.05.31	16:00:00	1301.701	1306.834	1301.523	1306.304	11721	0	236
2019.05.31	20:00:00	1306.294	1306.294	1304.988	1305.484	1274	0	237
2019.06.02	20:00:00	1306.676	1309.387	1306.440	1309.259	3541	0	237
2019.06.03	00:00:00	1309.255	1312.745	1308.503	1311.864	8704	0	237
2019.06.03	04:00:00	1311.856	1315.277	1309.196	1315.075	8662	0	237
2019.06.03	08:00:00	1315.077	1318.193	1313.333	1316.990	9681	0	236
2019.06.03	12:00:00	1316.995	1320.160	1312.754	1319.214	13549	0	239
2019.06.03	16:00:00	1319.214	1327.910	1319.214	1325.373	12457	0	239
2019.06.03	20:00:00	1325.370	1326.163	1324.375	1325.116	4343	0	239
2019.06.04	00:00:00	1325.116	1327.211	1321.521	1322.525	8207	0	240
2019.06.04	04:00:00	1322.524	1328.714	1322.100	1328.339	9293	0	238
2019.06.04	08:00:00	1328.368	1328.977	1322.977	1323.346	10608	0	239
2019.06.04	12:00:00	1323.349	1328.772	1319.935	1322.537	14594	0	239
2019.06.04	16:00:00	1322.522	1328.237	1322.353	1326.460	10075	0	238
2019.06.04	20:00:00	1326.431	1326.605	1324.494	1325.293	3868	0	242
2019.06.05	00:00:00	1325.289	1327.497	1325.289	1326.608	7748	0	239
2019.06.05	04:00:00	1326.608	1335.419	1325.547	1333.384	9059	0	240
2019.06.05	08:00:00	1333.375	1340.007	1331.752	1334.891	11743	0	240
2019.06.05	12:00:00	1334.938	1343.990	1326.982	1328.767	17632	0	242
2019.06.05	16:00:00	1328.768	1330.669	1327.541	1329.221	10759	0	240
2019.06.05	20:00:00	1329.244	1333.680	1329.244	1330.876	4675	0	241
2019.06.06	00:00:00	1330.873	1331.437	1327.219	1331.276	8480	0	240
2019.06.06	04:00:00	1331.275	1335.536	1330.260	1334.762	8751	0	241
2019.06.06	08:00:00	1334.739	1337.256	1334.510	1336.592	9501	0	240
2019.06.06	12:00:00	1336.588	1339.185	1333.008	1338.392	14822	0	242
2019.06.06	16:00:00	1338.379	1339.718	1332.946	1333.782	11205	0	240
2019.06.06	20:00:00	1333.729	1335.908	1332.845	1333.393	3842	0	242
2019.06.07	00:00:00	1333.396	1334.219	1332.115	1333.083	7358	0	241
2019.06.07	04:00:00	1333.081	1335.491	1330.178	1335.355	7803	0	241
2019.06.07	08:00:00	1335.388	1336.051	1332.773	1335.505	8838	0	240
2019.06.07	12:00:00	1335.525	1348.180	1335.257	1340.080	16391	0	242
2019.06.07	16:00:00	1340.109	1343.939	1338.845	1341.271	10693	0	241
2019.06.07	20:00:00	1341.256	1341.274	1340.122	1340.699	1031	0	243
2019.06.09	20:00:00	1334.655	1335.765	1333.279	1334.981	3508	0	241
2019.06.10	00:00:00	1334.964	1337.615	1328.804	1329.498	9207	0	240
2019.06.10	04:00:00	1329.497	1329.786	1325.596	1325.964	8583	0	239
2019.06.10	08:00:00	1325.968	1329.099	1325.084	1325.091	9260	0	239
2019.06.10	12:00:00	1325.087	1330.029	1325.085	1328.051	12077	0	241
2019.06.10	16:00:00	1328.055	1329.677	1325.271	1328.091	10014	0	240
2019.06.10	20:00:00	1328.088	1329.427	1327.636	1329.238	2863	0	241
2019.06.11	00:00:00	1329.241	1329.791	1327.593	1328.647	7700	0	241
2019.06.11	04:00:00	1328.642	1329.208	1321.996	1322.819	8093	0	240
2019.06.11	08:00:00	1322.840	1323.593	1319.857	1320.459	9509	0	239
2019.06.11	12:00:00	1320.448	1326.818	1319.866	1325.723	12372	0	240
2019.06.11	16:00:00	1325.722	1328.702	1325.722	1326.811	9539	0	240
2019.06.11	20:00:00	1326.773	1327.736	1326.581	1327.709	2843	0	241
2019.06.12	00:00:00	1327.712	1333.660	1325.990	1332.365	8509	0	241
2019.06.12	04:00:00	1332.363	1337.791	1331.831	1337.333	9020	0	242
2019.06.12	08:00:00	1337.313	1338.259	1334.294	1334.965	10178	0	241
2019.06.12	12:00:00	1334.954	1336.072	1329.864	1335.356	13230	0	243
2019.06.12	16:00:00	1335.347	1336.952	1331.746	1332.911	10029	0	241
2019.06.12	20:00:00	1332.926	1333.916	1332.644	1333.523	3111	0	242
2019.06.13	00:00:00	1333.520	1337.665	1332.371	1334.191	9057	0	242
2019.06.13	04:00:00	1334.190	1338.227	1334.029	1336.841	8810	0	242
2019.06.13	08:00:00	1336.879	1338.982	1334.918	1337.150	9084	0	241
2019.06.13	12:00:00	1337.147	1340.402	1333.685	1339.050	12111	0	242
2019.06.13	16:00:00	1339.048	1343.061	1338.727	1341.206	10200	0	243
2019.06.13	20:00:00	1341.187	1344.552	1341.067	1344.433	4282	0	244
2019.06.14	00:00:00	1344.434	1347.790	1341.819	1345.497	8703	0	244
2019.06.14	04:00:00	1345.488	1358.042	1344.353	1354.817	9768	0	245
2019.06.14	08:00:00	1354.816	1355.754	1352.032	1354.434	10581	0	245
2019.06.14	12:00:00	1354.439	1355.421	1345.878	1349.656	15707	0	246
2019.06.14	16:00:00	1349.636	1350.010	1337.781	1341.000	11444	0	242
2019.06.14	20:00:00	1340.997	1341.674	1340.804	1341.217	1172	0	244
2019.06.16	20:00:00	1341.811	1341.999	1338.505	1338.532	2700	0	242
2019.06.17	00:00:00	1338.534	1343.424	1336.012	1342.206	9337	0	243
2019.06.17	04:00:00	1342.205	1342.260	1334.283	1335.083	9380	0	245
2019.06.17	08:00:00	1335.080	1336.950	1332.970	1335.800	10206	0	242
2019.06.17	12:00:00	1335.807	1343.199	1335.775	1340.794	13103	0	242
2019.06.17	16:00:00	1340.827	1341.615	1338.073	1339.955	8640	0	242
2019.06.17	20:00:00	1339.950	1340.237	1338.951	1339.654	3435	0	244
2019.06.18	00:00:00	1339.654	1342.000	1338.590	1340.891	7664	0	244
2019.06.18	04:00:00	1340.890	1347.955	1340.760	1344.530	9342	0	243
2019.06.18	08:00:00	1344.532	1350.936	1343.771	1350.754	11899	0	243
2019.06.18	12:00:00	1350.724	1354.524	1339.302	1346.052	17984	0	244
2019.06.18	16:00:00	1346.067	1348.659	1345.209	1346.071	10877	0	244
2019.06.18	20:00:00	1346.032	1346.720	1344.556	1345.447	3754	0	245
2019.06.19	00:00:00	1345.447	1346.857	1342.192	1344.263	9303	0	245
2019.06.19	04:00:00	1344.268	1347.344	1342.871	1343.620	9397	0	243
2019.06.19	08:00:00	1343.616	1343.906	1341.317	1342.073	9529	0	243
2019.06.19	12:00:00	1342.088	1345.940	1342.073	1344.906	12329	0	244
2019.06.19	16:00:00	1344.926	1356.010	1344.234	1355.176	18289	0	243
2019.06.19	20:00:00	1355.122	1362.504	1354.305	1357.883	7480	0	246
2019.06.20	00:00:00	1357.890	1393.816	1357.890	1380.719	17345	0	249
2019.06.20	04:00:00	1380.722	1386.698	1378.141	1381.822	13880	0	251
2019.06.20	08:00:00	1381.820	1383.251	1377.838	1381.173	13119	0	251
2019.06.20	12:00:00	1381.163	1386.498	1379.582	1385.305	16253	0	251
2019.06.20	16:00:00	1385.299	1393.210	1384.967	1389.414	13842	0	252
2019.06.20	20:00:00	1389.419	1391.107	1386.625	1390.810	5708	0	252
2019.06.21	00:00:00	1390.790	1411.560	1390.492	1404.895	14898	0	252
2019.06.21	04:00:00	1404.906	1406.393	1382.379	1384.355	15527	0	254
2019.06.21	08:00:00	1384.354	1400.211	1383.341	1395.104	15354	0	253
2019.06.21	12:00:00	1395.146	1399.898	1389.201	1398.365	17640	0	254
2019.06.21	16:00:00	1398.310	1400.547	1393.371	1398.903	12513	0	254
2019.06.21	20:00:00	1398.940	1399.586	1398.474	1399.452	1553	0	258
2019.06.23	20:00:00	1400.407	1410.164	1400.295	1406.811	6390	0	260
2019.06.24	00:00:00	1406.811	1411.028	1402.588	1403.062	12947	0	257
2019.06.24	04:00:00	1403.102	1406.367	1400.695	1402.421	11470	0	255
2019.06.24	08:00:00	1402.445	1410.611	1402.044	1409.025	11603	0	255
2019.06.24	12:00:00	1409.007	1417.214	1404.458	1413.713	14704	0	256
2019.06.24	16:00:00	1413.749	1420.170	1412.848	1419.025	11601	0	259
2019.06.24	20:00:00	1418.983	1425.953	1418.053	1425.209	7523	0	262
2019.06.25	00:00:00	1425.223	1436.323	1422.935	1436.167	15539	0	259
2019.06.25	04:00:00	1436.176	1439.001	1420.294	1432.061	17222	0	263
2019.06.25	08:00:00	1432.012	1435.457	1427.223	1427.389	13416	0	261
2019.06.25	12:00:00	1427.380	1436.175	1424.020	1429.645	17201	0	259
2019.06.25	16:00:00	1429.647	1431.868	1411.903	1422.139	20117	0	261
2019.06.25	20:00:00	1422.144	1424.292	1415.252	1418.335	8167	0	262
2019.06.26	00:00:00	1418.358	1420.489	1403.210	1405.062	15126	0	260
2019.06.26	04:00:00	1405.106	1409.873	1403.724	1409.332	13034	0	257
2019.06.26	08:00:00	1409.314	1413.115	1401.959	1403.460	14941	0	256
2019.06.26	12:00:00	1403.457	1415.145	1403.453	1413.915	16611	0	257
2019.06.26	16:00:00	1413.916	1414.946	1408.019	1409.192	12140	0	257
2019.06.26	20:00:00	1409.226	1411.449	1407.033	1410.685	5539	0	258
2019.06.27	00:00:00	1410.700	1411.999	1405.456	1407.447	12467	0	258
2019.06.27	04:00:00	1407.429	1408.378	1401.053	1402.272	11772	0	255
2019.06.27	08:00:00	1402.296	1406.251	1401.473	1405.165	12089	0	254
2019.06.27	12:00:00	1405.146	1408.298	1398.530	1405.825	15275	0	256
2019.06.27	16:00:00	1405.828	1409.393	1404.872	1408.114	9884	0	260
2019.06.27	20:00:00	1408.120	1411.985	1407.244	1411.055	5240	0	260
2019.06.28	00:00:00	1411.014	1424.526	1410.684	1419.692	13086	0	260
2019.06.28	04:00:00	1419.703	1421.561	1408.642	1414.661	12912	0	260
2019.06.28	08:00:00	1414.675	1415.894	1412.329	1413.422	10301	0	260
2019.06.28	12:00:00	1413.438	1414.904	1405.670	1411.420	15095	0	260
2019.06.28	16:00:00	1411.424	1412.989	1408.258	1411.164	10469	0	260
2019.06.28	20:00:00	1411.191	1411.205	1409.147	1409.677	1520	0	260
2019.06.30	20:00:00	1392.789	1397.690	1389.255	1392.085	7788	0	260
2019.07.01	00:00:00	1392.040	1396.989	1390.245	1391.892	12760	0	260
2019.07.01	04:00:00	1391.915	1392.786	1381.774	1387.618	13181	0	260
2019.07.01	08:00:00	1387.634	1393.207	1386.367	1391.955	11206	0	260
2019.07.01	12:00:00	1391.952	1396.224	1387.682	1389.232	15052	0	260
2019.07.01	16:00:00	1389.198	1391.715	1383.714	1384.295	11447	0	260
2019.07.01	20:00:00	1384.314	1388.550	1382.907	1385.483	6494	0	260
2019.07.02	00:00:00	1385.489	1391.402	1383.866	1388.480	10183	0	260
2019.07.02	04:00:00	1388.479	1393.820	1388.469	1392.500	10458	0	260
2019.07.02	08:00:00	1392.463	1394.482	1391.190	1392.688	10342	0	260
2019.07.02	12:00:00	1392.701	1404.377	1389.839	1403.538	15042	0	260
2019.07.02	16:00:00	1403.555	1416.169	1403.142	1413.302	14157	0	260
2019.07.02	20:00:00	1413.306	1436.051	1412.962	1431.221	12938	0	260
2019.07.03	00:00:00	1431.263	1437.668	1421.382	1424.029	17616	0	260
2019.07.03	04:00:00	1424.068	1428.639	1422.346	1424.619	13100	0	260
2019.07.03	08:00:00	1424.616	1426.279	1417.708	1419.291	11797	0	260
2019.07.03	12:00:00	1419.276	1422.389	1412.029	1417.815	19124	0	260
2019.07.03	16:00:00	1417.857	1419.148	1415.238	1417.836	7790	0	260
2019.07.03	20:00:00	1417.845	1420.640	1415.025	1418.383	5193	0	260
2019.07.04	00:00:00	1418.394	1421.618	1416.344	1419.056	9738	0	260
2019.07.04	04:00:00	1419.061	1419.614	1410.205	1411.080	10078	0	260
2019.07.04	08:00:00	1411.085	1416.115	1411.003	1414.533	9229	0	260
2019.07.04	12:00:00	1414.532	1417.358	1412.748	1415.579	9967	0	260
2019.07.04	16:00:00	1415.579	1416.204	1415.096	1415.263	1558	0	260
2019.07.04	20:00:00	1415.926	1424.110	1415.691	1420.899	5096	0	260
2019.07.05	00:00:00	1420.909	1421.301	1414.513	1418.163	10385	0	260
2019.07.05	04:00:00	1418.186	1418.345	1412.207	1413.642	10183	0	260
2019.07.05	08:00:00	1413.598	1416.144	1409.707	1411.518	9952	0	260
