<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.06.15	09:00:00	1261.708	1261.887	1257.329	1258.244	4227	0	188
2017.06.15	10:00:00	1258.261	1259.859	1256.802	1259.013	3912	0	219
2017.06.15	11:00:00	1259.026	1259.026	1253.064	1255.959	4980	0	187
2017.06.15	12:00:00	1255.957	1256.234	1251.403	1252.852	5413	0	190
2017.06.15	13:00:00	1252.790	1255.474	1251.706	1253.473	5524	0	194
2017.06.15	14:00:00	1253.499	1256.056	1253.283	1255.110	5184	0	170
2017.06.15	15:00:00	1255.142	1255.583	1253.459	1254.054	4375	0	191
2017.06.15	16:00:00	1254.007	1254.046	1252.794	1253.040	3917	0	188
2017.06.15	17:00:00	1253.007	1254.233	1252.553	1253.313	3640	0	191
2017.06.15	18:00:00	1253.338	1255.130	1253.338	1254.260	3045	0	213
2017.06.15	19:00:00	1254.234	1255.131	1253.722	1254.148	3290	0	223
2017.06.15	20:00:00	1254.146	1254.548	1253.010	1253.077	1942	0	211
2017.06.15	22:00:00	1253.910	1254.954	1253.807	1254.689	1336	0	346
2017.06.15	23:00:00	1254.666	1255.060	1253.804	1253.871	1634	0	303
2017.06.16	00:00:00	1253.840	1254.577	1253.201	1254.006	2478	0	213
2017.06.16	01:00:00	1254.017	1254.606	1252.516	1252.523	2904	0	177
2017.06.16	02:00:00	1252.526	1253.058	1252.061	1252.667	2921	0	180
2017.06.16	03:00:00	1252.667	1253.226	1251.846	1253.134	2844	0	174
2017.06.16	04:00:00	1253.133	1253.263	1252.585	1252.850	1939	0	194
2017.06.16	05:00:00	1252.850	1254.298	1251.821	1253.394	2972	0	183
2017.06.16	06:00:00	1253.396	1254.978	1253.271	1253.937	3516	0	199
2017.06.16	07:00:00	1253.925	1254.839	1253.677	1254.726	3448	0	192
2017.06.16	08:00:00	1254.730	1255.332	1254.522	1254.592	3268	0	196
2017.06.16	09:00:00	1254.575	1256.415	1254.503	1255.572	3225	0	207
2017.06.16	10:00:00	1255.594	1257.073	1255.594	1256.189	2776	0	193
2017.06.16	11:00:00	1256.182	1256.182	1254.419	1254.928	3309	0	201
2017.06.16	12:00:00	1254.908	1256.960	1253.733	1255.647	4424	0	203
2017.06.16	13:00:00	1255.655	1256.042	1254.412	1255.289	4936	0	212
2017.06.16	14:00:00	1255.292	1256.155	1253.948	1255.197	5005	0	181
2017.06.16	15:00:00	1255.196	1255.699	1254.205	1254.382	4302	0	198
2017.06.16	16:00:00	1254.382	1254.641	1253.563	1254.514	3499	0	150
2017.06.16	17:00:00	1254.426	1255.107	1253.736	1253.791	3358	0	210
2017.06.16	18:00:00	1253.842	1254.488	1253.842	1254.468	2646	0	211
2017.06.16	19:00:00	1254.474	1254.893	1253.360	1254.033	2926	0	204
2017.06.16	20:00:00	1254.086	1254.769	1252.970	1253.344	2023	0	208
2017.06.19	00:00:00	1254.641	1255.215	1253.009	1253.223	2854	0	203
2017.06.19	01:00:00	1253.214	1253.214	1250.878	1252.580	3457	0	195
2017.06.19	02:00:00	1252.577	1253.393	1252.178	1253.315	2469	0	199
2017.06.19	03:00:00	1253.337	1253.388	1252.669	1252.774	1836	0	206
2017.06.19	04:00:00	1252.773	1252.983	1252.646	1252.655	1822	0	207
2017.06.19	05:00:00	1252.657	1253.181	1251.707	1251.707	2780	0	200
2017.06.19	06:00:00	1251.740	1252.334	1251.269	1252.233	3518	0	201
2017.06.19	07:00:00	1252.195	1252.195	1249.215	1250.125	4193	0	180
2017.06.19	08:00:00	1250.103	1251.084	1249.797	1250.675	3538	0	203
2017.06.19	09:00:00	1250.668	1251.967	1250.597	1251.356	3713	0	195
2017.06.19	10:00:00	1251.358	1251.547	1250.857	1251.307	3038	0	210
2017.06.19	11:00:00	1251.299	1251.463	1249.982	1250.676	3409	0	194
2017.06.19	12:00:00	1250.678	1253.311	1248.348	1249.447	5082	0	197
2017.06.19	13:00:00	1249.427	1250.715	1247.544	1247.990	5107	0	171
2017.06.19	14:00:00	1248.045	1249.024	1247.345	1248.571	4828	0	190
2017.06.19	15:00:00	1248.644	1249.285	1247.647	1248.008	4167	0	208
2017.06.19	16:00:00	1248.009	1248.351	1246.382	1247.042	3752	0	209
2017.06.19	17:00:00	1247.051	1247.070	1244.850	1245.969	4418	0	195
2017.06.19	18:00:00	1245.955	1246.356	1244.909	1245.088	3510	0	194
2017.06.19	19:00:00	1245.098	1245.107	1244.007	1244.800	3091	0	200
2017.06.19	20:00:00	1244.745	1245.003	1242.822	1242.839	2372	0	214
2017.06.19	22:00:00	1243.960	1244.262	1243.283	1243.867	1892	0	180
2017.06.19	23:00:00	1243.868	1244.254	1243.164	1243.775	2214	0	203
2017.06.20	00:00:00	1243.775	1244.237	1242.864	1243.880	2877	0	201
2017.06.20	01:00:00	1243.879	1245.860	1243.808	1245.498	3598	0	183
2017.06.20	02:00:00	1245.499	1245.787	1244.950	1245.119	2511	0	180
2017.06.20	03:00:00	1245.096	1245.597	1244.875	1245.086	2594	0	195
2017.06.20	04:00:00	1245.097	1245.500	1244.885	1245.166	2575	0	204
2017.06.20	05:00:00	1245.177	1245.995	1244.908	1245.981	2878	0	187
2017.06.20	06:00:00	1245.983	1246.934	1245.704	1246.085	3878	0	197
2017.06.20	07:00:00	1246.096	1247.611	1245.867	1246.780	4068	0	187
2017.06.20	08:00:00	1246.813	1247.246	1246.420	1246.930	3215	0	210
2017.06.20	09:00:00	1246.923	1247.134	1246.436	1246.695	3229	0	206
2017.06.20	10:00:00	1246.696	1247.394	1245.437	1245.978	3548	0	205
2017.06.20	11:00:00	1245.995	1246.251	1243.693	1244.877	4192	0	212
2017.06.20	12:00:00	1244.878	1248.041	1244.836	1244.931	5034	0	183
2017.06.20	13:00:00	1244.935	1245.516	1241.582	1242.329	5120	0	179
2017.06.20	14:00:00	1242.334	1244.300	1241.269	1242.707	5022	0	199
2017.06.20	15:00:00	1242.711	1243.937	1242.211	1243.798	4270	0	183
2017.06.20	16:00:00	1243.792	1244.461	1243.377	1243.676	3638	0	197
2017.06.20	17:00:00	1243.679	1243.777	1241.981	1242.694	3338	0	190
2017.06.20	18:00:00	1242.694	1244.028	1242.289	1243.877	3029	0	219
2017.06.20	19:00:00	1243.878	1243.977	1242.516	1242.607	3295	0	205
2017.06.20	20:00:00	1242.611	1243.016	1242.115	1242.115	1929	0	204
2017.06.20	22:00:00	1242.670	1244.854	1242.670	1244.755	1367	0	236
2017.06.20	23:00:00	1244.755	1245.179	1244.447	1244.838	1894	0	205
2017.06.21	00:00:00	1244.864	1245.765	1244.521	1245.069	3060	0	191
2017.06.21	01:00:00	1245.059	1246.146	1244.873	1245.862	2896	0	185
2017.06.21	02:00:00	1245.860	1246.189	1245.198	1245.443	2363	0	192
2017.06.21	03:00:00	1245.445	1246.442	1245.418	1246.215	2400	0	183
2017.06.21	04:00:00	1246.214	1246.851	1246.139	1246.447	2481	0	185
2017.06.21	05:00:00	1246.445	1246.643	1245.482	1245.592	3016	0	174
2017.06.21	06:00:00	1245.592	1246.472	1245.245	1245.277	3563	0	197
2017.06.21	07:00:00	1245.271	1246.329	1244.786	1245.483	4420	0	197
2017.06.21	08:00:00	1245.484	1246.455	1244.929	1246.289	4194	0	200
2017.06.21	09:00:00	1246.286	1247.432	1245.746	1247.320	4101	0	193
2017.06.21	10:00:00	1247.318	1247.738	1246.413	1247.208	3572	0	200
2017.06.21	11:00:00	1247.205	1247.206	1244.654	1244.999	4091	0	201
2017.06.21	12:00:00	1244.974	1245.603	1242.637	1243.023	4913	0	177
2017.06.21	13:00:00	1243.024	1243.653	1240.876	1243.130	4890	0	170
2017.06.21	14:00:00	1243.079	1246.220	1242.189	1244.798	5168	0	190
2017.06.21	15:00:00	1244.808	1246.930	1243.891	1244.168	4769	0	189
2017.06.21	16:00:00	1244.165	1245.481	1244.143	1245.268	4113	0	223
2017.06.21	17:00:00	1245.278	1245.984	1244.523	1245.596	3951	0	224
2017.06.21	18:00:00	1245.620	1246.604	1245.593	1246.319	3305	0	196
2017.06.21	19:00:00	1246.327	1247.287	1245.791	1246.157	3184	0	203
2017.06.21	20:00:00	1246.216	1246.547	1245.023	1245.650	2269	0	226
2017.06.21	22:00:00	1245.380	1247.026	1245.347	1246.690	1409	0	229
2017.06.21	23:00:00	1246.679	1249.729	1246.676	1248.941	2734	0	218
2017.06.22	00:00:00	1248.933	1250.945	1248.835	1250.795	3129	0	207
2017.06.22	01:00:00	1250.791	1253.028	1250.708	1252.705	3709	0	200
2017.06.22	02:00:00	1252.706	1253.843	1252.489	1253.025	3424	0	200
2017.06.22	03:00:00	1253.040	1253.354	1251.886	1252.151	2753	0	200
2017.06.22	04:00:00	1252.161	1253.008	1251.826	1252.675	2465	0	190
2017.06.22	05:00:00	1252.680	1254.651	1252.071	1253.973	3031	0	150
2017.06.22	06:00:00	1253.965	1253.971	1252.364	1252.864	3279	0	195
2017.06.22	07:00:00	1252.863	1253.661	1252.369	1252.798	3708	0	195
2017.06.22	08:00:00	1252.797	1252.890	1251.095	1251.936	3231	0	197
2017.06.22	09:00:00	1251.937	1252.526	1251.273	1251.399	3297	0	196
2017.06.22	10:00:00	1251.406	1251.723	1250.427	1250.667	3295	0	194
2017.06.22	11:00:00	1250.670	1251.211	1249.314	1250.613	4012	0	194
2017.06.22	12:00:00	1250.668	1253.944	1250.668	1253.617	5009	0	171
2017.06.22	13:00:00	1253.622	1253.789	1250.784	1250.911	4816	0	193
2017.06.22	14:00:00	1250.877	1251.391	1249.642	1250.282	5169	0	177
2017.06.22	15:00:00	1250.305	1250.988	1249.866	1250.497	4282	0	194
2017.06.22	16:00:00	1250.494	1251.391	1250.330	1250.807	3500	0	213
2017.06.22	17:00:00	1250.806	1251.004	1248.300	1248.362	3682	0	180
2017.06.22	18:00:00	1248.387	1249.436	1246.583	1249.126	3071	0	191
2017.06.22	19:00:00	1249.126	1250.503	1248.917	1250.064	3077	0	196
2017.06.22	20:00:00	1250.078	1250.413	1249.429	1249.801	1824	0	192
2017.06.22	22:00:00	1249.382	1252.202	1249.382	1252.187	1582	0	221
2017.06.22	23:00:00	1252.187	1252.191	1251.023	1251.441	1439	0	203
2017.06.23	00:00:00	1251.439	1252.204	1250.226	1250.952	2653	0	201
2017.06.23	01:00:00	1250.957	1251.225	1249.816	1251.169	3162	0	184
2017.06.23	02:00:00	1251.166	1251.655	1250.653	1250.979	2174	0	201
2017.06.23	03:00:00	1250.981	1252.328	1250.766	1252.104	2226	0	208
2017.06.23	04:00:00	1252.147	1252.431	1251.431	1251.964	1841	0	200
2017.06.23	05:00:00	1251.993	1253.028	1251.993	1252.725	2483	0	195
2017.06.23	06:00:00	1252.735	1254.045	1252.700	1253.606	3228	0	188
2017.06.23	07:00:00	1253.616	1254.416	1252.937	1254.095	3715	0	188
2017.06.23	08:00:00	1254.099	1257.807	1254.047	1257.065	3997	0	204
2017.06.23	09:00:00	1257.119	1257.236	1255.594	1256.428	3334	0	204
2017.06.23	10:00:00	1256.431	1257.235	1256.341	1257.117	3312	0	212
2017.06.23	11:00:00	1257.121	1258.031	1256.646	1257.303	3459	0	190
2017.06.23	12:00:00	1257.302	1258.769	1256.322	1257.522	4275	0	212
2017.06.23	13:00:00	1257.527	1257.829	1256.176	1256.533	4584	0	194
2017.06.23	14:00:00	1256.513	1256.524	1255.236	1255.429	4759	0	187
2017.06.23	15:00:00	1255.432	1256.775	1255.409	1255.558	4034	0	196
2017.06.23	16:00:00	1255.563	1256.001	1254.581	1255.026	3219	0	187
2017.06.23	17:00:00	1255.022	1255.920	1255.020	1255.596	2984	0	202
2017.06.23	18:00:00	1255.600	1256.186	1255.524	1255.723	2684	0	200
2017.06.23	19:00:00	1255.730	1256.305	1255.626	1255.840	2858	0	200
2017.06.23	20:00:00	1255.812	1256.786	1255.546	1256.265	1743	0	210
2017.06.26	00:00:00	1257.289	1257.389	1255.602	1255.988	2769	0	196
2017.06.26	01:00:00	1255.981	1255.993	1254.646	1255.790	2938	0	191
2017.06.26	02:00:00	1255.774	1256.021	1255.604	1255.634	2291	0	207
2017.06.26	03:00:00	1255.628	1255.643	1254.639	1254.979	2318	0	210
2017.06.26	04:00:00	1254.978	1254.978	1253.481	1254.134	2208	0	200
2017.06.26	05:00:00	1254.129	1254.784	1253.403	1254.445	2375	0	191
2017.06.26	06:00:00	1254.437	1254.971	1253.631	1254.757	2816	0	170
2017.06.26	07:00:00	1254.761	1254.761	1253.757	1253.828	3280	0	204
2017.06.26	08:00:00	1253.787	1253.825	1234.913	1242.553	5558	0	191
2017.06.26	09:00:00	1242.541	1242.541	1237.948	1241.454	4097	0	193
2017.06.26	10:00:00	1241.459	1243.463	1241.160	1242.842	3415	0	183
2017.06.26	11:00:00	1242.844	1243.000	1240.203	1241.624	3712	0	186
2017.06.26	12:00:00	1241.625	1244.546	1236.748	1243.230	5223	0	170
2017.06.26	13:00:00	1243.226	1245.507	1243.114	1243.500	4909	0	157
2017.06.26	14:00:00	1243.514	1245.598	1243.498	1244.555	4944	0	183
2017.06.26	15:00:00	1244.536	1245.289	1242.596	1243.287	4650	0	191
2017.06.26	16:00:00	1243.297	1244.866	1243.081	1243.854	3713	0	183
2017.06.26	17:00:00	1243.857	1246.009	1243.852	1245.038	3537	0	187
2017.06.26	18:00:00	1245.038	1245.126	1242.212	1242.575	3543	0	167
2017.06.26	19:00:00	1242.550	1244.408	1242.378	1244.281	3192	0	180
2017.06.26	20:00:00	1244.285	1244.563	1243.632	1243.700	1638	0	200
2017.06.26	22:00:00	1244.161	1244.488	1242.512	1242.536	1435	0	231
2017.06.26	23:00:00	1242.538	1243.310	1242.391	1243.106	1502	0	262
2017.06.27	00:00:00	1243.110	1243.110	1241.334	1242.086	3077	0	180
2017.06.27	01:00:00	1242.084	1243.527	1241.371	1243.236	3271	0	180
2017.06.27	02:00:00	1243.242	1244.791	1243.242	1244.753	2982	0	196
2017.06.27	03:00:00	1244.771	1245.471	1244.364	1244.605	2668	0	193
2017.06.27	04:00:00	1244.606	1245.193	1244.584	1245.066	1729	0	200
2017.06.27	05:00:00	1245.065	1245.759	1244.845	1245.146	2770	0	181
2017.06.27	06:00:00	1245.140	1251.915	1245.123	1250.672	4497	0	176
2017.06.27	07:00:00	1250.636	1251.361	1249.355	1250.693	3924	0	180
2017.06.27	08:00:00	1250.694	1253.067	1250.692	1251.255	4792	0	182
2017.06.27	09:00:00	1251.255	1251.670	1250.281	1250.399	3924	0	193
2017.06.27	10:00:00	1250.398	1251.992	1250.194	1251.278	3516	0	204
2017.06.27	11:00:00	1251.275	1251.582	1248.398	1248.764	3985	0	190
2017.06.27	12:00:00	1248.765	1251.048	1248.169	1249.091	4545	0	170
2017.06.27	13:00:00	1249.068	1251.518	1248.825	1250.289	4876	0	178
2017.06.27	14:00:00	1250.289	1250.289	1247.637	1247.933	4836	0	183
2017.06.27	15:00:00	1247.934	1248.209	1246.341	1246.759	4699	0	187
2017.06.27	16:00:00	1246.758	1246.988	1246.068	1246.677	3968	0	211
2017.06.27	17:00:00	1246.678	1248.710	1245.678	1248.597	4816	0	191
2017.06.27	18:00:00	1248.573	1250.471	1248.416	1250.249	4293	0	187
2017.06.27	19:00:00	1250.239	1250.662	1249.046	1249.059	3682	0	195
2017.06.27	20:00:00	1249.040	1249.151	1246.180	1246.180	2424	0	192
2017.06.27	22:00:00	1246.177	1248.309	1246.120	1248.306	2018	0	215
2017.06.27	23:00:00	1248.309	1249.573	1248.108	1249.172	2257	0	190
2017.06.28	00:00:00	1249.189	1249.931	1248.649	1249.288	3467	0	186
2017.06.28	01:00:00	1249.287	1251.042	1248.307	1250.746	3884	0	178
2017.06.28	02:00:00	1250.750	1252.858	1250.750	1252.310	3628	0	198
2017.06.28	03:00:00	1252.348	1253.312	1251.969	1252.472	3057	0	189
2017.06.28	04:00:00	1252.450	1252.752	1251.350	1251.381	2386	0	200
2017.06.28	05:00:00	1251.337	1252.290	1251.012	1251.416	3353	0	182
2017.06.28	06:00:00	1251.391	1251.928	1250.555	1250.986	4361	0	171
2017.06.28	07:00:00	1250.972	1252.309	1249.427	1251.908	4630	0	180
2017.06.28	08:00:00	1251.918	1254.437	1251.593	1253.040	4282	0	170
2017.06.28	09:00:00	1253.034	1253.568	1251.243	1252.261	4112	0	181
2017.06.28	10:00:00	1252.249	1253.634	1251.747	1252.939	3865	0	183
2017.06.28	11:00:00	1252.942	1253.842	1252.020	1252.549	3640	0	199
2017.06.28	12:00:00	1252.553	1254.763	1250.298	1251.735	5190	0	182
2017.06.28	13:00:00	1251.747	1253.045	1249.189	1249.859	5121	0	167
2017.06.28	14:00:00	1249.876	1250.534	1247.863	1249.275	5239	0	177
2017.06.28	15:00:00	1249.269	1250.453	1249.054	1249.692	4319	0	169
2017.06.28	16:00:00	1249.706	1249.752	1248.397	1249.403	3427	0	201
2017.06.28	17:00:00	1249.400	1250.178	1248.312	1249.556	3380	0	179
2017.06.28	18:00:00	1249.556	1249.882	1248.845	1249.270	3224	0	193
2017.06.28	19:00:00	1249.277	1250.261	1248.734	1250.126	2670	0	204
2017.06.28	20:00:00	1250.114	1250.258	1248.667	1248.941	2097	0	182
2017.06.28	22:00:00	1249.260	1250.808	1248.774	1250.518	1782	0	198
2017.06.28	23:00:00	1250.516	1250.904	1249.619	1249.659	2267	0	186
2017.06.29	00:00:00	1249.673	1250.300	1249.028	1249.778	3043	0	188
2017.06.29	01:00:00	1249.778	1252.483	1249.314	1252.196	3894	0	185
2017.06.29	02:00:00	1252.157	1253.151	1251.370	1251.771	3293	0	183
2017.06.29	03:00:00	1251.765	1252.180	1251.564	1251.759	2278	0	194
2017.06.29	04:00:00	1251.761	1252.151	1251.336	1251.445	2368	0	206
2017.06.29	05:00:00	1251.444	1252.734	1251.411	1252.515	2765	0	180
2017.06.29	06:00:00	1252.521	1252.939	1250.548	1251.492	4050	0	184
2017.06.29	07:00:00	1251.496	1251.616	1244.947	1246.803	4885	0	174
2017.06.29	08:00:00	1246.786	1247.280	1243.886	1246.870	4328	0	213
2017.06.29	09:00:00	1246.867	1247.693	1246.087	1247.118	3785	0	209
2017.06.29	10:00:00	1247.095	1247.404	1245.321	1246.165	3823	0	219
2017.06.29	11:00:00	1246.159	1246.159	1243.401	1245.040	4588	0	209
2017.06.29	12:00:00	1245.054	1246.054	1240.958	1241.211	5191	0	175
2017.06.29	13:00:00	1241.212	1242.800	1239.739	1242.612	5356	0	193
2017.06.29	14:00:00	1242.604	1247.329	1242.521	1244.335	5302	0	167
2017.06.29	15:00:00	1244.316	1245.352	1242.477	1243.697	4973	0	193
2017.06.29	16:00:00	1243.652	1245.863	1242.992	1245.769	4781	0	200
2017.06.29	17:00:00	1245.740	1246.586	1244.426	1246.190	5039	0	193
2017.06.29	18:00:00	1246.230	1247.068	1244.570	1245.363	4154	0	171
2017.06.29	19:00:00	1245.362	1245.660	1243.795	1244.234	3611	0	198
2017.06.29	20:00:00	1244.213	1245.889	1243.974	1244.518	2184	0	208
2017.06.29	22:00:00	1244.220	1247.093	1244.220	1246.487	1821	0	206
2017.06.29	23:00:00	1246.503	1246.561	1245.343	1246.444	2224	0	210
2017.06.30	00:00:00	1246.405	1246.559	1244.345	1245.126	3620	0	200
2017.06.30	01:00:00	1245.117	1245.428	1243.715	1244.860	3933	0	194
2017.06.30	02:00:00	1244.922	1247.604	1244.922	1246.979	3998	0	181
2017.06.30	03:00:00	1246.980	1248.231	1246.160	1246.671	3333	0	191
2017.06.30	04:00:00	1246.675	1247.364	1245.890	1246.410	2399	0	204
2017.06.30	05:00:00	1246.407	1246.597	1244.082	1244.341	3470	0	202
2017.06.30	06:00:00	1244.344	1245.067	1242.929	1243.207	4078	0	150
2017.06.30	07:00:00	1243.211	1244.279	1241.911	1243.388	4648	0	187
2017.06.30	08:00:00	1243.376	1244.751	1242.984	1244.433	3981	0	183
2017.06.30	09:00:00	1244.435	1244.936	1242.919	1243.543	3884	0	208
2017.06.30	10:00:00	1243.550	1243.660	1242.574	1243.278	3539	0	202
2017.06.30	11:00:00	1243.271	1244.380	1242.832	1243.471	3459	0	205
2017.06.30	12:00:00	1243.474	1244.473	1239.066	1241.352	4975	0	184
2017.06.30	13:00:00	1241.353	1243.015	1239.861	1242.534	4995	0	180
2017.06.30	14:00:00	1242.499	1245.212	1242.081	1242.325	5164	0	183
2017.06.30	15:00:00	1242.386	1243.629	1242.217	1242.786	4499	0	195
2017.06.30	16:00:00	1242.751	1243.414	1241.366	1242.295	3615	0	195
2017.06.30	17:00:00	1242.300	1242.685	1240.908	1242.579	3540	0	183
2017.06.30	18:00:00	1242.574	1242.911	1240.621	1240.914	3274	0	154
2017.06.30	19:00:00	1240.859	1242.552	1240.809	1241.329	3329	0	186
2017.06.30	20:00:00	1241.327	1241.916	1240.593	1240.660	2058	0	193
2017.07.03	00:00:00	1241.610	1241.990	1240.216	1240.307	3121	0	200
2017.07.03	01:00:00	1240.298	1240.355	1237.805	1238.284	4162	0	179
2017.07.03	02:00:00	1238.278	1238.293	1237.338	1237.354	3307	0	176
2017.07.03	03:00:00	1237.359	1238.007	1236.657	1237.593	2963	0	181
2017.07.03	04:00:00	1237.593	1238.096	1237.464	1237.781	2269	0	199
2017.07.03	05:00:00	1237.785	1238.183	1235.546	1236.561	2654	0	178
2017.07.03	06:00:00	1236.514	1236.877	1235.584	1236.515	4116	0	183
2017.07.03	07:00:00	1236.504	1236.504	1234.551	1235.406	4190	0	197
2017.07.03	08:00:00	1235.405	1236.491	1234.863	1235.583	3975	0	186
2017.07.03	09:00:00	1235.580	1236.102	1233.934	1234.565	3393	0	199
2017.07.03	10:00:00	1234.566	1234.887	1233.423	1233.600	3734	0	203
2017.07.03	11:00:00	1233.610	1234.191	1232.802	1233.189	3762	0	197
2017.07.03	12:00:00	1233.186	1233.253	1228.662	1229.602	4897	0	172
2017.07.03	13:00:00	1229.626	1229.667	1224.590	1228.241	5451	0	181
2017.07.03	14:00:00	1227.979	1228.173	1222.371	1222.665	5518	0	188
2017.07.03	15:00:00	1222.662	1224.358	1220.793	1222.466	5169	0	177
2017.07.03	16:00:00	1222.468	1223.019	1218.737	1220.104	4607	0	193
2017.07.03	17:00:00	1220.060	1221.033	1219.416	1220.274	3442	0	182
2017.07.03	18:00:00	1220.278	1222.375	1220.271	1221.549	2241	0	183
2017.07.03	19:00:00	1221.546	1221.969	1221.129	1221.644	1449	0	209
2017.07.03	20:00:00	1221.647	1222.288	1218.483	1219.274	1919	0	250
2017.07.03	22:00:00	1220.580	1222.568	1220.479	1222.336	1515	0	261
2017.07.03	23:00:00	1222.331	1223.824	1221.942	1223.394	2261	0	203
2017.07.04	00:00:00	1223.389	1225.228	1223.281	1224.959	3019	0	199
2017.07.04	01:00:00	1224.951	1225.027	1220.586	1221.550	3920	0	200
2017.07.04	02:00:00	1221.549	1223.209	1221.549	1223.120	3052	0	171
2017.07.04	03:00:00	1223.123	1223.921	1222.867	1223.083	2729	0	177
2017.07.04	04:00:00	1223.089	1223.371	1221.870	1223.081	2785	0	198
2017.07.04	05:00:00	1223.089	1226.250	1223.089	1224.598	3962	0	173
2017.07.04	06:00:00	1224.603	1226.451	1224.078	1225.474	4077	0	197
2017.07.04	07:00:00	1225.474	1225.775	1224.103	1224.924	3944	0	183
2017.07.04	08:00:00	1224.929	1225.510	1224.140	1225.183	3534	0	202
2017.07.04	09:00:00	1225.183	1225.309	1223.667	1224.403	2977	0	214
2017.07.04	10:00:00	1224.409	1224.838	1223.937	1224.725	2255	0	217
2017.07.04	11:00:00	1224.728	1225.524	1224.722	1224.927	2439	0	227
2017.07.04	12:00:00	1224.950	1225.118	1224.041	1224.911	3002	0	199
2017.07.04	13:00:00	1224.911	1224.911	1222.461	1222.649	3777	0	204
2017.07.04	14:00:00	1222.648	1223.961	1222.646	1223.400	3269	0	203
2017.07.04	15:00:00	1223.404	1223.638	1222.784	1223.206	2715	0	230
2017.07.04	16:00:00	1223.204	1223.409	1222.783	1223.409	1970	0	200
2017.07.04	17:00:00	1223.379	1223.379	1223.096	1223.096	2	0	261
2017.07.04	22:00:00	1223.571	1225.414	1223.271	1224.952	1895	0	237
2017.07.04	23:00:00	1225.014	1227.257	1224.787	1226.660	2309	0	200
2017.07.05	00:00:00	1226.660	1227.194	1225.099	1225.820	3208	0	203
2017.07.05	01:00:00	1225.784	1228.268	1225.568	1228.063	3791	0	206
2017.07.05	02:00:00	1228.064	1228.782	1227.186	1227.372	3308	0	171
2017.07.05	03:00:00	1227.372	1227.775	1226.863	1227.665	2720	0	200
2017.07.05	04:00:00	1227.666	1227.929	1225.947	1225.973	2720	0	210
2017.07.05	05:00:00	1225.981	1226.356	1224.860	1225.276	3399	0	204
2017.07.05	06:00:00	1225.271	1226.002	1224.322	1225.828	3675	0	180
2017.07.05	07:00:00	1225.776	1226.212	1222.754	1223.668	4343	0	170
2017.07.05	08:00:00	1223.650	1223.650	1221.523	1222.248	4224	0	181
2017.07.05	09:00:00	1222.246	1222.615	1219.895	1220.185	4256	0	207
2017.07.05	10:00:00	1220.185	1220.478	1217.238	1220.097	4315	0	205
2017.07.05	11:00:00	1220.055	1223.139	1219.723	1221.430	4338	0	183
2017.07.05	12:00:00	1221.429	1222.031	1217.678	1218.126	4579	0	188
2017.07.05	13:00:00	1218.122	1220.968	1218.028	1220.121	4871	0	197
2017.07.05	14:00:00	1220.130	1224.242	1220.130	1221.380	5219	0	186
2017.07.05	15:00:00	1221.366	1223.594	1220.859	1223.354	4315	0	187
2017.07.05	16:00:00	1223.362	1224.014	1222.532	1223.173	3554	0	202
2017.07.05	17:00:00	1223.174	1223.759	1221.423	1223.581	3579	0	188
2017.07.05	18:00:00	1223.588	1225.102	1219.942	1223.254	4773	0	220
2017.07.05	19:00:00	1223.278	1226.596	1222.925	1225.250	4053	0	212
